rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type
4.0,3.0,1.0,100.0,100.0,180000.0,Departamento
4.0,3.0,3.0,101.0,101.0,230000.0,Departamento
4.0,3.0,3.0,102.0,94.0,287000.0,Departamento
4.0,3.0,1.0,95.0,95.0,180000.0,Departamento
4.0,3.0,2.0,99.0,84.0,225000.0,Departamento
4.0,3.0,1.0,82.0,82.0,249000.0,Departamento
4.0,3.0,2.0,104.0,97.0,193000.0,Departamento
4.0,3.0,3.0,99.0,89.0,178000.0,Departamento
4.0,3.0,3.0,137.0,129.0,367000.0,Departamento
4.0,3.0,2.0,93.0,83.0,209999.0,Departamento
4.0,3.0,2.0,94.0,94.0,280000.0,Departamento
4.0,3.0,3.0,96.0,96.0,235000.0,Departamento
4.0,3.0,2.0,110.0,110.0,159000.0,Departamento
4.0,3.0,1.0,58.0,58.0,180000.0,Departamento
4.0,3.0,2.0,91.0,67.0,120000.0,Departamento
4.0,3.0,2.0,75.0,75.0,250000.0,Departamento
4.0,3.0,3.0,103.0,93.0,197000.0,Departamento
4.0,3.0,1.0,78.0,75.0,199000.0,Departamento
4.0,3.0,3.0,120.0,114.0,389000.0,Departamento
4.0,2.0,2.0,140.0,100.0,274000.0,Departamento
4.0,3.0,3.0,120.0,120.0,355000.0,Departamento
4.0,3.0,2.0,80.0,78.0,248000.0,Departamento
4.0,3.0,2.0,84.0,84.0,275000.0,Departamento
4.0,3.0,1.0,90.0,90.0,150000.0,Departamento
4.0,3.0,2.0,136.0,121.0,320000.0,Departamento
3.0,2.0,2.0,79.0,69.0,145000.0,Departamento
3.0,2.0,2.0,68.0,64.0,239000.0,Departamento
3.0,2.0,1.0,70.0,61.0,170000.0,Departamento
3.0,2.0,1.0,85.0,85.0,250000.0,Departamento
2.0,1.0,1.0,55.0,39.0,100000.0,Departamento
2.0,1.0,1.0,30.0,27.0,80000.0,Departamento
2.0,1.0,1.0,50.0,47.0,135000.0,Departamento
2.0,1.0,1.0,42.0,42.0,114000.0,Departamento
2.0,1.0,1.0,49.0,49.0,103500.0,Departamento
2.0,1.0,1.0,42.0,42.0,114000.0,Departamento
2.0,1.0,1.0,33.0,33.0,129000.0,Departamento
2.0,1.0,1.0,48.0,48.0,124000.0,Departamento
2.0,1.0,1.0,42.0,42.0,100000.0,Departamento
2.0,1.0,1.0,30.0,27.0,80000.0,Departamento
2.0,1.0,1.0,55.0,39.0,100000.0,Departamento
2.0,1.0,1.0,46.0,39.0,134000.0,Departamento
2.0,1.0,1.0,51.0,46.0,158000.0,Departamento
2.0,1.0,1.0,42.0,42.0,114000.0,Departamento
2.0,1.0,1.0,30.0,27.0,80000.0,Departamento
2.0,1.0,1.0,38.0,38.0,80000.0,Departamento
2.0,1.0,2.0,147.0,117.0,263832.0,Departamento
2.0,1.0,1.0,40.0,40.0,85000.0,Departamento
2.0,1.0,1.0,43.0,40.0,157000.0,Departamento
2.0,1.0,1.0,44.0,40.0,120000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,38.0,38.0,112000.0,Departamento
2.0,1.0,1.0,38.0,38.0,112000.0,Departamento
2.0,1.0,1.0,33.0,33.0,67000.0,Departamento
2.0,1.0,1.0,38.0,38.0,95000.0,Departamento
2.0,1.0,1.0,62.0,53.0,125000.0,Departamento
2.0,1.0,1.0,42.0,42.0,114000.0,Departamento
2.0,1.0,1.0,34.0,34.0,65000.0,Departamento
2.0,1.0,1.0,49.0,44.0,150000.0,Departamento
2.0,1.0,1.0,34.0,34.0,102000.0,Departamento
2.0,1.0,1.0,53.0,53.0,168000.0,Departamento
2.0,1.0,2.0,90.0,90.0,380000.0,Departamento
2.0,1.0,1.0,38.0,38.0,110000.0,Departamento
2.0,1.0,1.0,37.0,35.0,115000.0,Departamento
2.0,1.0,1.0,48.0,48.0,205000.0,Departamento
2.0,1.0,1.0,48.0,48.0,215000.0,Departamento
2.0,1.0,1.0,61.0,61.0,160000.0,Departamento
2.0,1.0,1.0,37.0,37.0,105000.0,Departamento
2.0,1.0,1.0,38.0,38.0,127500.0,Departamento
2.0,1.0,1.0,47.0,40.0,210000.0,Departamento
2.0,1.0,1.0,39.0,39.0,158000.0,Departamento
2.0,1.0,1.0,39.0,39.0,158000.0,Departamento
2.0,1.0,1.0,57.0,48.0,185000.0,Departamento
2.0,1.0,1.0,39.0,39.0,158000.0,Departamento
2.0,1.0,1.0,40.0,40.0,108000.0,Departamento
2.0,1.0,1.0,42.0,36.0,126000.0,Departamento
2.0,1.0,1.0,47.0,44.0,140000.0,Departamento
2.0,1.0,1.0,47.0,44.0,165000.0,Departamento
2.0,1.0,1.0,47.0,37.0,140000.0,Departamento
2.0,1.0,2.0,48.0,44.0,165000.0,Departamento
2.0,1.0,1.0,38.0,38.0,70000.0,Departamento
2.0,1.0,1.0,40.0,40.0,89000.0,Departamento
2.0,1.0,1.0,35.0,35.0,79800.0,Departamento
2.0,1.0,1.0,42.0,42.0,104000.0,Departamento
2.0,1.0,1.0,69.0,65.0,155000.0,Departamento
2.0,1.0,1.0,36.0,30.0,95000.0,Departamento
2.0,1.0,2.0,75.0,50.0,185000.0,Departamento
2.0,1.0,1.0,80.0,49.0,159900.0,Departamento
2.0,1.0,1.0,49.0,45.0,125000.0,Departamento
2.0,1.0,1.0,43.0,43.0,185000.0,Departamento
2.0,1.0,1.0,32.0,32.0,80000.0,Departamento
2.0,1.0,1.0,32.0,32.0,80000.0,Departamento
2.0,1.0,1.0,39.0,36.0,106948.0,Departamento
2.0,1.0,1.0,38.0,35.0,102573.0,Departamento
2.0,1.0,1.0,39.0,36.0,107948.0,Departamento
2.0,1.0,1.0,48.0,46.0,169000.0,Departamento
2.0,1.0,1.0,42.0,42.0,114000.0,Departamento
2.0,1.0,1.0,38.0,35.0,84102.0,Departamento
2.0,1.0,1.0,37.0,37.0,85000.0,Departamento
2.0,1.0,1.0,42.0,40.0,112000.0,Departamento
2.0,1.0,1.0,38.0,35.0,104573.0,Departamento
2.0,1.0,1.0,54.0,54.0,108000.0,Departamento
2.0,1.0,1.0,55.0,55.0,176000.0,Departamento
2.0,1.0,1.0,48.0,46.0,169000.0,Departamento
2.0,1.0,1.0,48.0,45.0,101000.0,Departamento
2.0,1.0,1.0,59.0,46.0,160000.0,Departamento
2.0,1.0,1.0,39.0,39.0,85000.0,Departamento
2.0,1.0,2.0,63.0,60.0,165000.0,Departamento
2.0,1.0,1.0,38.0,35.0,99573.0,Departamento
2.0,1.0,1.0,63.0,47.0,205000.0,Departamento
2.0,1.0,1.0,37.0,37.0,88000.0,Departamento
2.0,1.0,1.0,38.0,38.0,99000.0,Departamento
2.0,1.0,1.0,42.0,42.0,114000.0,Departamento
2.0,1.0,1.0,33.0,33.0,89900.0,Departamento
2.0,1.0,1.0,42.0,42.0,110000.0,Departamento
2.0,1.0,1.0,66.0,54.0,136000.0,Departamento
2.0,1.0,1.0,45.0,42.0,126000.0,Departamento
2.0,1.0,1.0,47.0,44.0,138000.0,Departamento
2.0,1.0,1.0,53.0,53.0,128000.0,Departamento
2.0,1.0,2.0,73.0,65.0,380000.0,Departamento
2.0,1.0,1.0,43.0,43.0,155000.0,Departamento
2.0,1.0,1.0,60.0,37.0,97000.0,Departamento
2.0,1.0,1.0,39.0,34.0,85000.0,Departamento
2.0,1.0,1.0,41.0,38.0,140000.0,Departamento
2.0,1.0,,40.0,40.0,87000.0,Departamento
2.0,1.0,1.0,30.0,30.0,73500.0,Departamento
2.0,1.0,1.0,43.0,37.0,128000.0,Departamento
2.0,1.0,1.0,42.0,36.0,131300.0,Departamento
2.0,1.0,1.0,42.0,39.0,100800.0,Departamento
2.0,1.0,1.0,51.0,50.0,175000.0,Departamento
2.0,1.0,1.0,45.0,40.0,139000.0,Departamento
2.0,1.0,1.0,34.0,34.0,110000.0,Departamento
2.0,1.0,1.0,92.0,80.0,230000.0,Departamento
2.0,1.0,1.0,37.0,36.0,128000.0,Departamento
2.0,1.0,1.0,38.0,38.0,110000.0,Departamento
2.0,1.0,1.0,60.0,50.0,310000.0,Departamento
2.0,1.0,1.0,50.0,44.0,177000.0,Departamento
2.0,1.0,1.0,55.0,48.0,185000.0,Departamento
2.0,1.0,1.0,50.0,44.0,180000.0,Departamento
2.0,1.0,1.0,60.0,50.0,310000.0,Departamento
2.0,1.0,1.0,50.0,44.0,183000.0,Departamento
2.0,1.0,1.0,37.0,35.0,139000.0,Departamento
2.0,1.0,1.0,36.0,36.0,95000.0,Departamento
2.0,1.0,1.0,47.0,40.0,210000.0,Departamento
2.0,1.0,2.0,57.0,57.0,330000.0,Departamento
2.0,1.0,1.0,40.0,40.0,160000.0,Departamento
2.0,1.0,1.0,46.0,44.0,225000.0,Departamento
2.0,1.0,1.0,87.0,50.0,260000.0,Departamento
2.0,1.0,1.0,28.0,28.0,109000.0,Departamento
2.0,1.0,2.0,56.0,54.0,160650.0,Departamento
2.0,1.0,1.0,42.0,42.0,100000.0,Departamento
2.0,1.0,1.0,52.0,47.0,171600.0,Departamento
2.0,1.0,1.0,37.0,33.0,90000.0,Departamento
2.0,1.0,1.0,48.0,48.0,118000.0,Departamento
2.0,1.0,1.0,48.0,43.0,188000.0,Departamento
2.0,1.0,1.0,37.0,37.0,145000.0,Departamento
2.0,1.0,1.0,45.0,40.0,152000.0,Departamento
2.0,1.0,1.0,46.0,42.0,153500.0,Departamento
2.0,1.0,1.0,37.0,35.0,139000.0,Departamento
2.0,1.0,1.0,43.0,37.0,154000.0,Departamento
2.0,1.0,1.0,59.0,46.0,160000.0,Departamento
2.0,1.0,1.0,57.0,45.0,139000.0,Departamento
2.0,1.0,1.0,38.0,38.0,132000.0,Departamento
2.0,1.0,1.0,42.0,42.0,105000.0,Departamento
2.0,1.0,1.0,52.0,47.0,171600.0,Departamento
2.0,1.0,1.0,33.0,33.0,105100.0,Departamento
2.0,1.0,1.0,47.0,47.0,115000.0,Departamento
2.0,1.0,1.0,37.0,37.0,98000.0,Departamento
2.0,1.0,1.0,37.0,35.0,139000.0,Departamento
2.0,1.0,1.0,31.0,31.0,120000.0,Departamento
2.0,1.0,1.0,48.0,48.0,149000.0,Departamento
2.0,1.0,1.0,53.0,48.0,170000.0,Departamento
2.0,1.0,1.0,54.0,45.0,169000.0,Departamento
2.0,1.0,1.0,54.0,45.0,173000.0,Departamento
2.0,1.0,2.0,63.0,53.0,219000.0,Departamento
2.0,1.0,2.0,63.0,53.0,224000.0,Departamento
2.0,1.0,2.0,56.0,45.0,208000.0,Departamento
2.0,1.0,1.0,67.0,40.0,145000.0,Departamento
2.0,1.0,1.0,50.0,44.0,162000.0,Departamento
2.0,1.0,1.0,40.0,34.0,144600.0,Departamento
2.0,1.0,1.0,64.0,60.0,178000.0,Departamento
2.0,1.0,1.0,70.0,50.0,206000.0,Departamento
2.0,1.0,1.0,50.0,46.0,235000.0,Departamento
2.0,1.0,1.0,56.0,46.0,202000.0,Departamento
2.0,1.0,2.0,59.0,56.0,169000.0,Departamento
2.0,1.0,1.0,53.0,53.0,149000.0,Departamento
2.0,1.0,1.0,53.0,53.0,149000.0,Departamento
2.0,1.0,1.0,47.0,42.0,199000.0,Departamento
2.0,2.0,1.0,55.0,49.0,254450.0,Departamento
2.0,1.0,1.0,38.0,38.0,110000.0,Departamento
2.0,1.0,1.0,50.0,44.0,168000.0,Departamento
2.0,1.0,1.0,50.0,44.0,173000.0,Departamento
2.0,1.0,1.0,59.0,54.0,202000.0,Departamento
2.0,1.0,1.0,43.0,34.0,152100.0,Departamento
2.0,1.0,1.0,52.0,47.0,182000.0,Departamento
2.0,1.0,1.0,42.0,40.0,122000.0,Departamento
2.0,1.0,1.0,60.0,50.0,300000.0,Departamento
2.0,1.0,1.0,40.0,33.0,115000.0,Departamento
2.0,1.0,2.0,83.0,54.0,208000.0,Departamento
2.0,1.0,1.0,45.0,40.0,185000.0,Departamento
2.0,1.0,1.0,62.0,46.0,228400.0,Departamento
2.0,1.0,1.0,40.0,40.0,110000.0,Departamento
2.0,1.0,1.0,50.0,44.0,172000.0,Departamento
2.0,1.0,1.0,58.0,48.0,175000.0,Departamento
2.0,1.0,1.0,40.0,40.0,109000.0,Departamento
2.0,1.0,1.0,33.0,33.0,95000.0,Departamento
2.0,1.0,1.0,63.0,47.0,205000.0,Departamento
2.0,1.0,1.0,48.0,45.0,130000.0,Departamento
2.0,1.0,2.0,60.0,54.0,159000.0,Departamento
2.0,1.0,1.0,37.0,37.0,95000.0,Departamento
2.0,1.0,2.0,56.0,45.0,218000.0,Departamento
2.0,1.0,1.0,55.0,50.0,230000.0,Departamento
2.0,1.0,2.0,95.0,67.0,334000.0,Departamento
2.0,1.0,2.0,56.0,50.0,169000.0,Departamento
2.0,1.0,1.0,69.0,50.0,240000.0,Departamento
2.0,1.0,2.0,56.0,43.0,169000.0,Departamento
2.0,1.0,1.0,40.0,37.0,130000.0,Departamento
2.0,1.0,1.0,45.0,45.0,124000.0,Departamento
2.0,1.0,1.0,49.0,36.0,199000.0,Departamento
2.0,1.0,1.0,39.0,39.0,114000.0,Departamento
2.0,1.0,2.0,57.0,57.0,330000.0,Departamento
2.0,1.0,1.0,39.0,39.0,138000.0,Departamento
2.0,1.0,2.0,56.0,56.0,182000.0,Departamento
2.0,1.0,1.0,52.0,48.0,210000.0,Departamento
2.0,1.0,1.0,47.0,43.0,265000.0,Departamento
2.0,1.0,1.0,53.0,50.0,183000.0,Departamento
2.0,1.0,1.0,48.0,48.0,149000.0,Departamento
2.0,1.0,1.0,40.0,40.0,130000.0,Departamento
2.0,1.0,1.0,68.0,62.0,360000.0,Departamento
2.0,1.0,1.0,53.0,53.0,265000.0,Departamento
2.0,1.0,2.0,65.0,54.0,210000.0,Departamento
2.0,1.0,1.0,42.0,40.0,130000.0,Departamento
2.0,1.0,2.0,51.0,47.0,245000.0,Departamento
2.0,1.0,1.0,40.0,40.0,160000.0,Departamento
2.0,1.0,1.0,35.0,35.0,79500.0,Departamento
2.0,1.0,1.0,42.0,42.0,104000.0,Departamento
2.0,1.0,1.0,132.0,52.0,115000.0,Departamento
2.0,1.0,1.0,35.0,35.0,85000.0,Departamento
2.0,1.0,1.0,46.0,43.0,169000.0,Departamento
2.0,1.0,2.0,63.0,50.0,175000.0,Departamento
2.0,1.0,1.0,50.0,45.0,220000.0,Departamento
2.0,1.0,1.0,46.0,44.0,159000.0,Departamento
2.0,1.0,1.0,43.0,40.0,157000.0,Departamento
2.0,1.0,1.0,43.0,40.0,157000.0,Departamento
2.0,1.0,1.0,46.0,40.0,149000.0,Departamento
2.0,1.0,1.0,46.0,40.0,149000.0,Departamento
2.0,1.0,2.0,71.0,50.0,185000.0,Departamento
2.0,1.0,1.0,56.0,40.0,147000.0,Departamento
2.0,1.0,2.0,54.0,50.0,175000.0,Departamento
2.0,1.0,2.0,54.0,50.0,184000.0,Departamento
2.0,1.0,2.0,54.0,50.0,189000.0,Departamento
2.0,1.0,2.0,54.0,50.0,193000.0,Departamento
2.0,1.0,1.0,45.0,45.0,122000.0,Departamento
2.0,1.0,1.0,51.0,42.0,135000.0,Departamento
2.0,1.0,2.0,60.0,54.0,159000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,51.0,42.0,240000.0,Departamento
2.0,1.0,1.0,48.0,45.0,170000.0,Departamento
2.0,1.0,1.0,42.0,42.0,125000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,47.0,40.0,210000.0,Departamento
2.0,1.0,1.0,37.0,37.0,105000.0,Departamento
2.0,1.0,1.0,42.0,38.0,143610.0,Departamento
2.0,1.0,1.0,40.0,40.0,160000.0,Departamento
2.0,1.0,1.0,52.0,42.0,179000.0,Departamento
2.0,1.0,1.0,46.0,44.0,225000.0,Departamento
2.0,1.0,2.0,63.0,53.0,246000.0,Departamento
2.0,1.0,1.0,38.0,35.0,93000.0,Departamento
2.0,1.0,1.0,39.0,36.0,104948.0,Departamento
2.0,1.0,1.0,62.0,48.0,110000.0,Departamento
3.0,2.0,1.0,73.0,63.0,263000.0,Departamento
3.0,2.0,1.0,70.0,66.0,194500.0,Departamento
3.0,2.0,1.0,127.0,92.0,320000.0,Departamento
3.0,2.0,1.0,65.0,60.0,178000.0,Departamento
3.0,2.0,2.0,99.0,90.0,280000.0,Departamento
3.0,2.0,1.0,73.0,63.0,278200.0,Departamento
3.0,2.0,1.0,80.0,75.0,149000.0,Departamento
3.0,2.0,1.0,70.0,61.0,245300.0,Departamento
3.0,2.0,1.0,70.0,61.0,243300.0,Departamento
3.0,2.0,1.0,73.0,63.0,260900.0,Departamento
3.0,2.0,1.0,72.0,64.0,232000.0,Departamento
3.0,2.0,1.0,70.0,61.0,247400.0,Departamento
3.0,2.0,1.0,70.0,61.0,249400.0,Departamento
3.0,2.0,2.0,90.0,90.0,233000.0,Departamento
3.0,2.0,1.0,73.0,57.0,295000.0,Departamento
3.0,2.0,1.0,58.0,58.0,163000.0,Departamento
3.0,2.0,1.0,127.0,92.0,320000.0,Departamento
3.0,2.0,1.0,59.0,59.0,112000.0,Departamento
3.0,2.0,1.0,56.0,52.0,159000.0,Departamento
3.0,2.0,1.0,72.0,65.0,169000.0,Departamento
3.0,2.0,1.0,69.0,59.0,285000.0,Departamento
3.0,2.0,1.0,127.0,92.0,320000.0,Departamento
3.0,2.0,2.0,102.0,72.0,190000.0,Departamento
3.0,2.0,1.0,78.0,63.0,270000.0,Departamento
3.0,2.0,1.0,88.0,66.0,264000.0,Departamento
3.0,2.0,2.0,87.0,77.0,173000.0,Departamento
3.0,2.0,2.0,88.0,84.0,200000.0,Departamento
3.0,2.0,3.0,115.0,105.0,300000.0,Departamento
3.0,2.0,2.0,70.0,66.0,175000.0,Departamento
3.0,2.0,2.0,90.0,83.0,290000.0,Departamento
3.0,2.0,2.0,64.0,60.0,139000.0,Departamento
3.0,2.0,2.0,70.0,66.0,175000.0,Departamento
3.0,2.0,2.0,68.0,60.0,230000.0,Departamento
3.0,2.0,2.0,96.0,89.0,190000.0,Departamento
3.0,2.0,2.0,69.0,61.0,230000.0,Departamento
3.0,2.0,2.0,96.0,89.0,190000.0,Departamento
3.0,2.0,1.0,45.0,35.0,105000.0,Departamento
3.0,2.0,1.0,56.0,52.0,165000.0,Departamento
3.0,2.0,1.0,73.0,68.0,215000.0,Departamento
3.0,2.0,2.0,67.0,62.0,347000.0,Departamento
3.0,2.0,2.0,78.0,69.0,250000.0,Departamento
3.0,2.0,2.0,78.0,69.0,250000.0,Departamento
3.0,2.0,2.0,73.0,65.0,238000.0,Departamento
3.0,2.0,2.0,73.0,65.0,237000.0,Departamento
3.0,2.0,2.0,73.0,65.0,239000.0,Departamento
3.0,2.0,2.0,120.0,69.0,262000.0,Departamento
3.0,2.0,2.0,120.0,69.0,262000.0,Departamento
3.0,2.0,2.0,67.0,67.0,180000.0,Departamento
3.0,2.0,2.0,67.0,67.0,205000.0,Departamento
3.0,2.0,1.0,60.0,60.0,260000.0,Departamento
3.0,2.0,1.0,45.0,35.0,105000.0,Departamento
3.0,2.0,1.0,62.0,62.0,159000.0,Departamento
3.0,2.0,1.0,78.0,75.0,200000.0,Departamento
3.0,2.0,2.0,81.0,64.0,229000.0,Departamento
3.0,2.0,1.0,53.0,50.0,138000.0,Departamento
3.0,2.0,1.0,54.0,54.0,80000.0,Departamento
3.0,2.0,1.0,52.0,49.0,110000.0,Departamento
3.0,2.0,1.0,68.0,60.0,98000.0,Departamento
3.0,2.0,1.0,52.0,44.0,140000.0,Departamento
3.0,2.0,1.0,55.0,53.0,110000.0,Departamento
3.0,2.0,1.0,46.0,44.0,120000.0,Departamento
3.0,2.0,2.0,76.0,66.0,183000.0,Departamento
3.0,2.0,1.0,46.0,45.0,142000.0,Departamento
3.0,2.0,1.0,75.0,75.0,310000.0,Departamento
3.0,2.0,2.0,86.0,86.0,320000.0,Departamento
3.0,2.0,2.0,115.0,100.0,360000.0,Departamento
3.0,2.0,1.0,56.0,52.0,190000.0,Departamento
3.0,2.0,2.0,102.0,72.0,190000.0,Departamento
3.0,2.0,1.0,90.0,70.0,255000.0,Departamento
3.0,2.0,2.0,82.0,79.0,242000.0,Departamento
3.0,2.0,1.0,83.0,80.0,249000.0,Departamento
3.0,2.0,1.0,86.0,86.0,320000.0,Departamento
3.0,2.0,2.0,62.0,60.0,229000.0,Departamento
3.0,2.0,2.0,95.0,78.0,346000.0,Departamento
3.0,2.0,2.0,93.0,87.0,385000.0,Departamento
3.0,2.0,2.0,74.0,62.0,300000.0,Departamento
3.0,2.0,2.0,87.0,62.0,260000.0,Departamento
3.0,2.0,2.0,93.0,87.0,385000.0,Departamento
3.0,2.0,1.0,78.0,75.0,200000.0,Departamento
3.0,2.0,2.0,87.0,80.0,238000.0,Departamento
3.0,2.0,2.0,65.0,60.0,247000.0,Departamento
3.0,2.0,2.0,95.0,67.0,334000.0,Departamento
3.0,2.0,2.0,90.0,87.0,380000.0,Departamento
3.0,2.0,2.0,93.0,85.0,352000.0,Departamento
3.0,2.0,2.0,60.0,60.0,229000.0,Departamento
3.0,2.0,3.0,84.0,84.0,268800.0,Departamento
3.0,1.0,2.0,94.0,62.0,240000.0,Departamento
3.0,2.0,2.0,104.0,90.0,279000.0,Departamento
3.0,2.0,1.0,86.0,86.0,395000.0,Departamento
3.0,2.0,2.0,86.0,86.0,236592.0,Departamento
3.0,2.0,2.0,101.0,101.0,283728.0,Departamento
3.0,2.0,2.0,140.0,80.0,270000.0,Departamento
3.0,2.0,1.0,61.0,61.0,200000.0,Departamento
3.0,2.0,2.0,80.0,80.0,213000.0,Departamento
3.0,2.0,1.0,54.0,54.0,136500.0,Departamento
3.0,2.0,1.0,72.0,72.0,150000.0,Departamento
3.0,2.0,2.0,76.0,76.0,199500.0,Departamento
2.0,1.0,1.0,59.0,55.0,325000.0,Departamento
2.0,1.0,1.0,65.0,63.0,179900.0,Departamento
2.0,1.0,1.0,36.0,36.0,93000.0,Departamento
2.0,1.0,2.0,42.0,38.0,105000.0,Departamento
2.0,1.0,1.0,53.0,46.0,140000.0,Departamento
2.0,1.0,1.0,50.0,46.0,133000.0,Departamento
2.0,1.0,1.0,50.0,46.0,133000.0,Departamento
2.0,1.0,1.0,43.0,37.0,128000.0,Departamento
2.0,1.0,1.0,42.0,36.0,131300.0,Departamento
2.0,1.0,1.0,61.0,52.0,215000.0,Departamento
2.0,1.0,2.0,60.0,50.0,178660.0,Departamento
2.0,1.0,1.0,59.0,55.0,285000.0,Departamento
2.0,1.0,2.0,60.0,50.0,178660.0,Departamento
2.0,1.0,1.0,38.0,33.0,128600.0,Departamento
2.0,1.0,1.0,52.0,40.0,139000.0,Departamento
2.0,1.0,1.0,43.0,40.0,135000.0,Departamento
2.0,1.0,1.0,52.0,52.0,169000.0,Departamento
2.0,1.0,1.0,46.0,33.0,67000.0,Departamento
2.0,1.0,1.0,48.0,32.0,69000.0,Departamento
2.0,1.0,1.0,46.0,33.0,68000.0,Departamento
2.0,1.0,1.0,47.0,40.0,92000.0,Departamento
2.0,1.0,1.0,47.0,40.0,89000.0,Departamento
2.0,1.0,1.0,45.0,34.0,95000.0,Departamento
2.0,1.0,1.0,49.0,37.0,98000.0,Departamento
2.0,1.0,1.0,59.0,39.0,108000.0,Departamento
2.0,1.0,1.0,41.0,41.0,120000.0,Departamento
2.0,1.0,2.0,66.0,62.0,389000.0,Departamento
2.0,1.0,2.0,67.0,67.0,359000.0,Departamento
2.0,1.0,1.0,47.0,42.0,158000.0,Departamento
2.0,1.0,1.0,45.0,42.0,126000.0,Departamento
2.0,1.0,1.0,51.0,45.0,97000.0,Departamento
2.0,1.0,1.0,50.0,37.0,105000.0,Departamento
2.0,1.0,1.0,32.0,32.0,80000.0,Departamento
2.0,1.0,1.0,43.0,40.0,119000.0,Departamento
2.0,1.0,1.0,42.0,42.0,100000.0,Departamento
2.0,1.0,1.0,45.0,41.0,135000.0,Departamento
2.0,1.0,1.0,39.0,36.0,105948.0,Departamento
2.0,1.0,1.0,45.0,38.0,80000.0,Departamento
2.0,1.0,2.0,100.0,70.0,165000.0,Departamento
2.0,1.0,1.0,53.0,48.0,120000.0,Departamento
2.0,1.0,1.0,49.0,49.0,103500.0,Departamento
2.0,1.0,1.0,45.0,42.0,126000.0,Departamento
2.0,1.0,1.0,32.0,32.0,85000.0,Departamento
2.0,1.0,1.0,57.0,45.0,176000.0,Departamento
2.0,1.0,1.0,44.0,40.0,120000.0,Departamento
2.0,1.0,1.0,57.0,45.0,153000.0,Departamento
2.0,1.0,1.0,46.0,38.0,140000.0,Departamento
2.0,1.0,1.0,40.0,35.0,110000.0,Departamento
2.0,1.0,1.0,38.0,38.0,112000.0,Departamento
2.0,1.0,1.0,38.0,38.0,112000.0,Departamento
2.0,1.0,1.0,83.0,55.0,204000.0,Departamento
2.0,1.0,1.0,40.0,40.0,85000.0,Departamento
2.0,1.0,1.0,39.0,36.0,80000.0,Departamento
2.0,1.0,2.0,67.0,67.0,319000.0,Departamento
2.0,1.0,1.0,41.0,38.0,78900.0,Departamento
2.0,1.0,1.0,45.0,42.0,126000.0,Departamento
2.0,1.0,1.0,36.0,36.0,85000.0,Departamento
2.0,1.0,1.0,46.0,42.0,125000.0,Departamento
3.0,2.0,3.0,110.0,101.0,345000.0,Departamento
3.0,2.0,1.0,41.0,41.0,128000.0,Departamento
3.0,2.0,1.0,45.0,45.0,128000.0,Departamento
3.0,2.0,2.0,68.0,68.0,169000.0,Departamento
3.0,2.0,1.0,56.0,49.0,126900.0,Departamento
3.0,3.0,2.0,96.0,86.0,209000.0,Departamento
3.0,2.0,1.0,40.0,40.0,138000.0,Departamento
3.0,2.0,2.0,73.0,65.0,195000.0,Departamento
3.0,2.0,2.0,74.0,68.0,265000.0,Departamento
3.0,2.0,2.0,96.0,89.0,190000.0,Departamento
3.0,2.0,1.0,56.0,53.0,130000.0,Departamento
3.0,2.0,2.0,68.0,60.0,230000.0,Departamento
3.0,2.0,2.0,65.0,60.0,217000.0,Departamento
3.0,2.0,2.0,78.0,70.0,184000.0,Departamento
3.0,2.0,1.0,83.0,80.0,240000.0,Departamento
3.0,2.0,1.0,62.0,46.0,148000.0,Departamento
3.0,2.0,1.0,57.0,53.0,153000.0,Departamento
3.0,2.0,1.0,50.0,50.0,140000.0,Departamento
3.0,2.0,1.0,45.0,35.0,105000.0,Departamento
3.0,2.0,1.0,80.0,65.0,160000.0,Departamento
3.0,2.0,3.0,85.0,57.0,185000.0,Departamento
3.0,2.0,2.0,68.0,60.0,230000.0,Departamento
3.0,2.0,1.0,100.0,100.0,180000.0,Departamento
3.0,2.0,1.0,99.0,99.0,240000.0,Departamento
3.0,2.0,1.0,86.0,82.0,350000.0,Departamento
3.0,2.0,2.0,70.0,64.0,255000.0,Departamento
3.0,2.0,2.0,68.0,62.0,255000.0,Departamento
2.0,1.0,1.0,55.0,49.0,165000.0,Departamento
2.0,1.0,1.0,42.0,42.0,113300.0,Departamento
2.0,1.0,1.0,46.0,42.0,125000.0,Departamento
2.0,1.0,1.0,48.0,48.0,99000.0,Departamento
2.0,1.0,1.0,45.0,43.0,109000.0,Departamento
2.0,1.0,1.0,43.0,43.0,124000.0,Departamento
2.0,1.0,1.0,55.0,39.0,100000.0,Departamento
2.0,1.0,1.0,78.0,43.0,145000.0,Departamento
2.0,1.0,1.0,37.0,37.0,85000.0,Departamento
2.0,1.0,1.0,56.0,50.0,143000.0,Departamento
2.0,1.0,1.0,41.0,38.0,102000.0,Departamento
